master_id	canonical_name	canonical_reading	old_names	alternative_names	prefecture	address	coordinates	main_deity_ids	secondary_deity_ids	related_clan_ids	shrine_rank_ancient	shrine_rank_modern	founding_year_estimated	founding_legend	notes	verified_status	verification_dimension	verified_at	verified_by	verification_source	coordinates_accuracy	coordinates_source	coordinates_verified_at	visualization_confidence	coordinates_source_url	coordinates_note
SHR-074	厳島神社	いつくしまじんじゃ	-	-	広島県	広島県廿日市市宮島町1-1	34.2959,132.3197	DEI-019	DEI-017|DEI-018	-	名神大社	安芸一宮	593年(伝)	-	安芸国一宮	verified	existence	2026-05-25T00:00:00	claude	auto-init: 古代社格保持	approximate	manual	2026-05-28T00:00:00	textual		
SHR-075	玉祖神社	たまのおやじんじゃ	-	-	山口県	山口県防府市大崎1690	-	DEI-113	-	-	-	周防一宮	不明	-	周防国一宮	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-076	住吉神社(長門)	すみよしじんじゃ	-	-	山口県	山口県下関市	34.0289,130.9425	DEI-164|DEI-165|DEI-166	-	-	名神大社	長門一宮	不明	-	長門国一宮	verified	existence	2026-05-25T00:00:00	claude	auto-init: 古代社格保持	approximate	manual	2026-05-28T00:00:00	textual		
SHR-077	日前神宮	ひのくまじんぐう	-	-	和歌山県	和歌山県和歌山市	34.2392,135.1722	-	DEI-013	-	名神大社	紀伊一宮	不明	-	紀伊国一宮	verified	existence	2026-05-25T00:00:00	claude	auto-init: 古代社格保持	approximate	manual	2026-05-28T00:00:00	textual		
SHR-078	國懸神宮	くにかかすじんぐう	-	-	和歌山県	和歌山県和歌山市	34.2392,135.1722	-	-	-	名神大社	紀伊一宮	不明	-	紀伊2国一宮	verified	existence	2026-05-25T00:00:00	claude	auto-init: 古代社格保持	approximate	manual	2026-05-28T00:00:00	textual		
SHR-079	丹生都比売神社	にうつひめじんじゃ	-	-	和歌山県	和歌山県伊都郡	34.2972,135.4197	-	-	-	名神大社	紀伊一宮	不明	-	紀伊3国一宮	verified	existence	2026-05-25T00:00:00	claude	auto-init: 古代社格保持	approximate	manual	2026-05-28T00:00:00	textual		
SHR-080	伊弉諾神宮	いざなぎじんぐう	-	-	兵庫県	兵庫県淡路市	34.4597,134.8556	DEI-005	DEI-006	-	名神大社	淡路一宮	不明	-	淡路国一宮	verified	existence	2026-05-25T00:00:00	claude	auto-init: 古代社格保持	approximate	manual	2026-05-28T00:00:00	textual		
SHR-081	大麻比古神社	おおあさひこじんじゃ	-	-	徳島県	徳島県鳴門市	34.1664,134.5083	-	-	-	名神大社	阿波一宮	不明	-	阿波国一宮	verified	existence	2026-05-25T00:00:00	claude	auto-init: 古代社格保持	approximate	manual	2026-05-28T00:00:00	textual		
SHR-082	田村神社	たむらじんじゃ	-	-	香川県	香川県高松市	34.2792,134.0353	DEI-337	-	-	名神大社	讃岐一宮	不明	-	讃岐国一宮	verified	existence	2026-05-25T00:00:00	claude	auto-init: 古代社格保持	approximate	manual	2026-05-28T00:00:00	textual		
SHR-083	大山祇神社	おおやまづみじんじゃ	-	-	愛媛県	愛媛県今治市大三島町宮浦3327	34.2467,133.0033	DEI-064	-	CLN-181	名神大社	伊予一宮	不明	-	伊予国一宮	verified	existence	2026-05-25T00:00:00	claude	auto-init: 古代社格保持	approximate	manual	2026-05-28T00:00:00	textual		
SHR-084	土佐神社	とさじんじゃ	-	-	高知県	高知県高知市一宮しなね2-16-1	33.5786,133.5697	-	-	-	名神大社	土佐一宮	不明	-	土佐国一宮	verified	existence	2026-05-25T00:00:00	claude	auto-init: 古代社格保持	approximate	manual	2026-05-28T00:00:00	textual		
SHR-085	住吉神社(筑前)	すみよしじんじゃ	-	-	福岡県	福岡県福岡市	33.5869,130.4119	DEI-164|DEI-165|DEI-166	-	-	名神大社	筑前一宮	不明	-	筑前国一宮	verified	existence	2026-05-25T00:00:00	claude	auto-init: 古代社格保持	approximate	manual	2026-05-28T00:00:00	textual		
SHR-086	筥崎宮	はこざきぐう	-	-	福岡県	福岡県福岡市東区箱崎1-22-1	33.6175,130.4258	DEI-181	-	-	名神大社	筑前一宮	不明	-	筑前2国一宮	verified	existence	2026-05-25T00:00:00	claude	auto-init: 古代社格保持	approximate	manual	2026-05-28T00:00:00	textual		
SHR-087	高良大社	こうらたいしゃ	-	-	福岡県	福岡県久留米市御井町1	33.3119,130.5489	DEI-186	-	CLN-187	名神大社	筑後一宮	不明	-	筑後国一宮	verified	existence	2026-05-25T00:00:00	claude	auto-init: 古代社格保持	approximate	manual	2026-05-28T00:00:00	textual		
SHR-089	西寒多神社	ささむたじんじゃ	-	-	大分県	大分県大分市	-	-	-	-	-	豊後一宮	不明	-	豊後国一宮	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-090	千栗八幡宮	ちりくはちまんぐう	-	-	佐賀県	佐賀県三養基郡みやき町白壁2403	-	DEI-181	-	-	-	肥前一宮	不明	-	肥前国一宮	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-091	阿蘇神社	あそじんじゃ	-	-	熊本県	熊本県阿蘇市一の宮町宮地3083-1	32.9519,131.1175	DEI-233|DEI-234|DEI-235	DEI-237	CLN-047	名神大社	肥後一宮	不明	-	肥後国一宮	verified	existence	2026-05-25T00:00:00	claude	auto-init: 古代社格保持	approximate	manual	2026-05-28T00:00:00	textual		
SHR-092	都農神社	つのじんじゃ	-	-	宮崎県	宮崎県児湯郡都農町大字川北13294	-	DEI-001	-	-	-	日向一宮	不明	-	日向国一宮	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-093	鹿児島神宮	かごしまじんぐう	-	-	鹿児島県	鹿児島県霧島市	31.7444,130.7589	DEI-085|DEI-088	DEI-010	-	名神大社	大隅一宮	不明	-	大隅国一宮	verified	existence	2026-05-25T00:00:00	claude	auto-init: 古代社格保持	approximate	manual	2026-05-28T00:00:00	textual		
SHR-094	新田神社	にったじんじゃ	-	-	鹿児島県	鹿児島県薩摩川内市	-	DEI-015	-	-	-	薩摩一宮	不明	-	薩摩国一宮	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-095	海神神社	かいじんじんじゃ	-	-	長崎県	長崎県対馬市峰町木坂247	34.4644,129.3506	DEI-088	-	-	名神大社	対馬一宮	不明	-	対馬国一宮	verified	existence	2026-05-25T00:00:00	claude	auto-init: 古代社格保持	approximate	manual	2026-05-28T00:00:00	textual		
SHR-096	天手長男神社	あまのたながおじんじゃ	-	-	長崎県	長崎県壱岐市郷ノ浦町田中触730	33.7517,129.6878	-	-	-	名神大社	壱岐一宮	不明	-	壱岐国一宮	verified	existence	2026-05-25T00:00:00	claude	auto-init: 古代社格保持	approximate	manual	2026-05-28T00:00:00	textual		
SHR-098	鶴岡八幡宮	つるがおかはちまんぐう	-	-	神奈川県	神奈川県鎌倉市雪ノ下二丁目1番31号	35.3261,139.5564	DEI-181	DEI-097|DEI-541	CLN-238	-	-	不明	-	八幡系	verified	existence	2026-05-25T00:00:00	claude	auto-init: 著名社保護リスト	exact	wikipedia	2026-05-28T00:00:00	textual	https://ja.wikipedia.org/wiki/%E9%B6%B4%E5%B2%A1%E5%85%AB%E5%B9%A1%E5%AE%AE	
SHR-101	筥崎八幡	-	-	-	福岡県	福岡県福岡市	-	DEI-181	-	-	-	-	不明	-	八幡系	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-102	大分八幡宮	おおいたはちまんぐう	-	-	福岡県	福岡県飯塚市	-	DEI-181	-	-	-	-	不明	-	八幡系	verified	existence	2026-05-25T00:00:00	claude	auto-init: 著名社保護リスト						
SHR-103	筑紫野八幡	-	-	-	福岡県	福岡県筑紫野市	-	DEI-181	-	-	-	-	不明	-	八幡系	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-104	古要神社	-	-	-	大分県	大分県宇佐市	-	DEI-181	-	-	-	-	不明	-	八幡系	verified	existence	2026-05-25T00:00:00	claude	auto-init: 著名社保護リスト						
SHR-105	薦神社	こもじんじゃ	-	-	大分県	大分県中津市	-	DEI-181	-	-	-	-	不明	-	八幡系	verified	existence	2026-05-25T00:00:00	claude	auto-init: 著名社保護リスト						
SHR-106	豊前八幡	-	-	-	不明	-	-	DEI-181	-	-	-	-	不明	-	八幡系	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-107	石清水若宮	-	-	-	京都府	京都府八幡市	-	DEI-181	-	-	-	-	不明	-	八幡系	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-108	八幡神社諸地	-	-	-	不明	全国	-	DEI-181	-	-	-	-	不明	-	[集合カテゴリ・個別神社ではない] 八幡系	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-109	窪津王子	くぼつおうじ	-	第一王子	大阪府	大阪市中央区	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-110	坂口王子	さかぐちおうじ	-	-	大阪府	大阪市	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-111	郡戸王子	こうとおうじ	-	-	大阪府	大阪市	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-112	上野王子	うえのおうじ	-	-	大阪府	大阪市	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-113	阿倍野王子	あべのおうじ	-	-	大阪府	大阪市阿倍野区	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-114	津守王子	つもりおうじ	-	-	大阪府	大阪市	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-115	境王子	さかいおうじ	-	-	大阪府	堺市	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-116	大鳥居王子	おおとりいおうじ	-	-	大阪府	堺市	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-117	篠田王子	しのだおうじ	-	-	大阪府	和泉市	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-118	平松王子	ひらまつおうじ	-	-	大阪府	和泉市	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-119	井ノ口王子	いのくちおうじ	-	-	大阪府	和泉市	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-120	池田王子	いけだおうじ	-	-	大阪府	岸和田市	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-121	麻生川王子	あそうがわおうじ	-	-	大阪府	岸和田市	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-122	近木王子	こぎおうじ	-	-	大阪府	貝塚市	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-123	鞍持王子	くらもちおうじ	-	-	大阪府	貝塚市	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-124	鶴原王子	つるはらおうじ	-	-	大阪府	泉佐野市	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-125	佐野王子	さのおうじ	-	-	大阪府	泉佐野市	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-126	籾井王子	もみいおうじ	-	-	大阪府	泉南市	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-127	厩戸王子	うまやどおうじ	-	-	大阪府	泉南市	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-128	信達王子	しんだちおうじ	-	-	大阪府	泉南市	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-129	山口王子(和泉)	やまぐちおうじ	-	-	大阪府	阪南市	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-130	雄ノ山王子	おのやまおうじ	-	-	大阪府	岬町	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-131	山口王子(紀伊)	やまぐちおうじ	-	-	和歌山県	和歌山市	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-132	川辺王子	かわなべおうじ	-	-	和歌山県	和歌山市	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-133	中山王子	なかやまおうじ	-	-	和歌山県	和歌山市	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-134	山崎王子	やまさきおうじ	-	-	和歌山県	和歌山市	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-135	松代王子	まつしろおうじ	-	-	和歌山県	和歌山市	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-136	菩提房王子	ぼだいぼうおうじ	-	-	和歌山県	海南市	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-137	祓戸王子	はらえどおうじ	-	-	和歌山県	海南市	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-138	藤白王子	ふじしろおうじ	-	五体王子	和歌山県	海南市	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-139	橘本王子	きつもとおうじ	-	-	和歌山県	海南市	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-140	所坂王子	ところざかおうじ	-	-	和歌山県	海南市	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-141	一壷王子	いっこおうじ	-	-	和歌山県	海南市	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-142	蕪坂王子	かぶらざかおうじ	-	-	和歌山県	有田市	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-143	山口王子(有田)	やまぐちおうじ	-	-	和歌山県	有田市	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-144	糸我王子	いとがおうじ	-	-	和歌山県	有田市	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-145	逆川王子	さかさがわおうじ	-	-	和歌山県	有田市	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-146	久米崎王子	くめさきおうじ	-	-	和歌山県	有田川町	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-147	津兼王子	つかねおうじ	-	-	和歌山県	有田川町	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-148	河瀬王子	かわせおうじ	-	-	和歌山県	有田川町	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-149	馬留王子(有田)	うまどめおうじ	-	-	和歌山県	有田川町	-	DEI-192|DEI-193|DEI-194	-	-	-	旧無格社	平安後期-鎌倉	熊野御幸の儀礼地	九十九王子の一、熊野古道沿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
