relation_id	source_id	source_type	relation_type	target_id	target_type	confidence_level	hypothesis_layer	temporal_scope	valid_from	valid_until	source_reference	notes
RLN-000217	MOTIF-022	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000218	MOTIF-023	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000219	MOTIF-023	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000220	MOTIF-024	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000221	MOTIF-024	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000222	MOTIF-025	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000223	MOTIF-025	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000224	MOTIF-026	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000225	MOTIF-026	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000226	MOTIF-027	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000227	MOTIF-027	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000228	MOTIF-028	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000229	MOTIF-028	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000230	MOTIF-029	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000231	MOTIF-029	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000232	MOTIF-030	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000233	MOTIF-030	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000234	MOTIF-031	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000235	MOTIF-031	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000236	MOTIF-032	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000237	MOTIF-032	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000238	MOTIF-033	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000239	MOTIF-033	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000240	MOTIF-034	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000241	MOTIF-034	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000242	MOTIF-035	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000243	MOTIF-035	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000244	MOTIF-036	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000245	MOTIF-036	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000246	MOTIF-037	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000247	MOTIF-037	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000248	MOTIF-038	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000249	MOTIF-038	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000250	MOTIF-039	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000251	MOTIF-039	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000252	MOTIF-040	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000253	MOTIF-040	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000254	MOTIF-041	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000255	MOTIF-041	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000256	MOTIF-042	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000257	MOTIF-042	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000258	MOTIF-043	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000259	MOTIF-043	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000260	MOTIF-044	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000261	MOTIF-044	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000262	MOTIF-045	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000263	MOTIF-045	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000264	MOTIF-046	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000265	MOTIF-046	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000266	MOTIF-047	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000267	MOTIF-047	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000268	MOTIF-048	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000269	MOTIF-048	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000270	MOTIF-049	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000271	MOTIF-049	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000272	MOTIF-050	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000273	MOTIF-050	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000274	MOTIF-051	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000275	MOTIF-051	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000276	MOTIF-052	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000277	MOTIF-052	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000278	MOTIF-053	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000279	MOTIF-053	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000280	MOTIF-054	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000281	MOTIF-054	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000282	MOTIF-055	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000283	MOTIF-055	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000284	MOTIF-056	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000285	MOTIF-056	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000286	MOTIF-057	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000287	MOTIF-057	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000288	MOTIF-058	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000289	MOTIF-058	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000290	MOTIF-059	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000291	MOTIF-059	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000292	MOTIF-060	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000293	MOTIF-060	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000294	MOTIF-061	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000295	MOTIF-061	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000296	MOTIF-062	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000297	MOTIF-062	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000298	MOTIF-063	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000299	MOTIF-063	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000300	MOTIF-064	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000301	MOTIF-064	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000302	MOTIF-065	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000303	MOTIF-065	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000304	MOTIF-066	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000305	MOTIF-066	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000306	MOTIF-067	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000307	MOTIF-067	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000308	MOTIF-068	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000309	MOTIF-068	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000310	MOTIF-069	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000311	MOTIF-069	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000312	MOTIF-070	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000313	MOTIF-070	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000314	MOTIF-071	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000315	MOTIF-071	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000316	MOTIF-072	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000317	MOTIF-072	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000318	MOTIF-073	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000319	MOTIF-073	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000320	MOTIF-074	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000321	MOTIF-074	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000322	MOTIF-075	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000323	MOTIF-075	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000324	MOTIF-076	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000325	MOTIF-076	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000326	MOTIF-077	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000327	MOTIF-077	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000328	MOTIF-078	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000329	MOTIF-078	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000330	MOTIF-079	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000331	MOTIF-079	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000332	MOTIF-080	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000333	MOTIF-080	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000334	MOTIF-081	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000335	MOTIF-081	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000336	MOTIF-082	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000337	MOTIF-082	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000338	MOTIF-083	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000339	MOTIF-083	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000340	MOTIF-084	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000341	MOTIF-084	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000342	MOTIF-085	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000343	MOTIF-085	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000344	MOTIF-086	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000345	MOTIF-086	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000346	MOTIF-087	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000347	MOTIF-087	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000348	MOTIF-088	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000349	MOTIF-088	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000350	MOTIF-089	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000351	MOTIF-089	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000352	MOTIF-090	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000353	MOTIF-090	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000354	MOTIF-091	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000355	MOTIF-091	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000356	MOTIF-092	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000357	MOTIF-092	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000358	MOTIF-093	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000359	MOTIF-093	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000360	MOTIF-094	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000361	MOTIF-094	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000362	MOTIF-095	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000363	MOTIF-095	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000364	MOTIF-096	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000365	MOTIF-096	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000366	MOTIF-097	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000367	MOTIF-097	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000368	MOTIF-098	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000369	MOTIF-098	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000370	MOTIF-099	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000371	MOTIF-099	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000372	MOTIF-100	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000373	MOTIF-100	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000374	MOTIF-101	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000375	MOTIF-101	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000376	MOTIF-102	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000377	MOTIF-102	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000378	MOTIF-103	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000379	MOTIF-103	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000380	MOTIF-104	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000381	MOTIF-104	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000382	MOTIF-105	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000383	MOTIF-105	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000384	MOTIF-106	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000385	MOTIF-106	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000386	MOTIF-107	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000387	MOTIF-107	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000388	MOTIF-108	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000389	MOTIF-108	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000390	MOTIF-109	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000391	MOTIF-109	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000392	MOTIF-110	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000393	MOTIF-110	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
RLN-000394	MOTIF-111	motif_abstract	mentioned_in	TXT-Kojiki	text	B	L0	document	-	-	kojiki	主要文献言及
RLN-000395	MOTIF-111	motif_abstract	mentioned_in	TXT-Nihonshoki	text	B	L0	document	-	-	nihonshoki	主要文献言及
